nome,preco_pix,preco_previsto,faixa_baixo,faixa_alto
"SSD Hiksemi Future, 512gb, M.2 2280, PCie Nvme, Leitura 7050mb/s, Gravacao 4200mb/s, Hs-ssd-future-512g",1232.08,1146.6919575485854,499.54127580708655,1793.8426392900842
"Hd Externo SSD Kodak X200 1 Tb - Usb /tipo C/ Notebook, PC, Celular",1283.21,1569.379252368368,0.0,3167.625738633473
SSD Ceamere 128GB Nvme Solid State Drive Para PC E Notebook,780.0,405.3449947854923,98.10735723317543,712.5826323378092
SSD Kingston M.2 4TB Fury Renegade Nvme - Sfyrdk/4000g,3940.67,7936.479089805975,0.0,18363.830371685443
SSD PCyes 1TB M.2 2280 Nvme - Leitura 2289mb Gravação 1650mb/s,1799.88,1329.8248895390016,186.9152012251775,2472.7345778528256
"SSD Msi Spatium S270, 960GB, Sata Iii 2,5 Polegadas - S78-440p130-p83",1022.73,1624.9923467734961,0.0,7616.887303838859
SSD Lite-on Cv3 512gb M.2 2280 Sata,649.0,878.8939467563696,376.3883452822216,1381.3995482305177
SSD Kingston 480GB A400 Sata 3 Disco Sólido Hd Interno 2.5'',588.0,752.2068670361609,107.06491329292817,1397.3488207793937
"SSD Wd Green 500gb 2.5"" Sata Iii 6gb/s, 7mm, Leitura Até 545mb/s, 3d Nand, Wds500g5g0a",549.75,797.0894291365198,337.9456234076425,1256.2332348653972
Cabo Sata - Azul - 40cm,27.0,524.6207752363828,0.0,1415.7946525637874
"Disco Sólido SSD Kingston 1024gb Kc600 Sata3 550mbs 2.5""",1563.04,1251.7730243249675,651.2737901517132,1852.2722584982218
SSD 240GB Tronos Sata Iii 2.5 Trs240GB,8069.7,373.7610188581822,137.40124972078442,610.1207879955799
"SSD Kingston 480GB A400, SATA, Leitura 500MB/s e Gravação 450MB/s - SA400S37/480G",679.9,749.7874599774356,0.0,1811.7744592993809
"SSD 1tb Keepdata, M.2 2280, Sata Iii 6GB/s, Leitura 550mb/s, Gravação 500mb/s - KDM1T-J12",1099.99,1629.7527825150498,446.9723112706131,2812.533253759487
"SSD Best Memory Highlander Series V2 256gb, M.2 2280 Nvme, PCie Gen3 X4, Leitura Até 2000mb/s E Gravação Até 1200mb/s - Btpci-256-2000",370.24,549.5736896624336,0.0,1198.3654810395433
"Sandisk SSD Portátil De 1 Tb - Até 800 Mb/s, Usb-c, Usb 3.2 Geração 2, Firmware Atualizado - Unidade De Estado Sólido Externa - Sdssde30-1t00-g26",899.1,1484.1141292463403,94.29604647540168,2873.932212017279
SSD Ceamere 256gb Nvme 2280 M.2 PCIe 3.0 Solid State Drive Para PC E Notebook,1680.0,579.0816226121226,0.0,1329.9507495718485
"SSD Externo King Z3 Series, 480GB",498.0,1313.811543441378,0.0,4789.8111232249885
Disco Sólido Interno Netac 256Gb SSD Sata3 6gbs 3d Nand 2.5pol,389.98,511.7633440370371,0.0,1269.965204466674
Ssd 1tb 2.5 Sata 3 520mb/s Leit - 430mb/s Grav P210 P210S1TB25 Patriot,768.65,1095.666830832751,650.9138994217498,1540.4197622437523
"SSD 1TB Dale7 Future Up+, 2.5'' sata 3.0 (6gb/s), Leitura 550mb/s, Gravação 520mb/s",872.89,1187.2263294209206,84.57786460724492,2289.8747942345963
SSD Kingston M.2 1TB Fury Renegade G5 Nvme - Sfyr2s/1t0,4098.36,2265.1826710964397,183.6116279486714,4346.753714244208
